word,freq_count,spell_check_ok,cum_freq_count,SUBTLEX,Google00,Google00cum,Google00pm,ZipfSUBTLEX,ZipfGoogle
Veträge,1,0,1,0.04,50,50,0.00826,1.9,0.93
Thessalier,1,0,1,0.04,50,50,0.00826,1.9,0.93
Kerkertür,1,1,1,0.04,50,50,0.00826,1.9,0.93
Putzraum,1,1,1,0.04,50,50,0.00826,1.9,0.93
BOAC,1,0,1,0.04,50,50,0.00826,1.9,0.93
Kaffeekränzchens,1,0,1,0.04,50,50,0.00826,1.9,0.93
Kristians,1,0,1,0.04,50,50,0.00826,1.9,0.93
Trepow,1,0,1,0.04,50,50,0.00826,1.9,0.93
beischaffen,1,1,1,0.04,46,50,0.00826,1.9,0.93
karrieresüchtigen,1,0,1,0.04,50,50,0.00826,1.9,0.93
Klauerei,1,0,1,0.04,50,50,0.00826,1.9,0.93
Anwerbestelle,1,0,1,0.04,50,50,0.00826,1.9,0.93
Welleneffekt,1,1,1,0.04,50,50,0.00826,1.9,0.93
Mehrehen,1,1,1,0.04,50,50,0.00826,1.9,0.93
Panchos,1,0,1,0.04,50,50,0.00826,1.9,0.93
Rückfahrschein,1,0,1,0.04,50,50,0.00826,1.9,0.93
GGs,1,0,1,0.04,50,50,0.00826,1.9,0.93
Engelsköpfen,1,1,1,0.04,50,50,0.00826,1.9,0.93
Holzdiebe,1,1,1,0.04,50,50,0.00826,1.9,0.93
Kohleflöz,1,1,1,0.04,50,50,0.00826,1.9,0.93
Ausdauerndste,1,1,1,0.04,4,50,0.00826,1.9,0.93
biserta,1,0,1,0.04,0,50,0.00826,1.9,0.93
Schulunterlagen,1,0,1,0.04,50,50,0.00826,1.9,0.93
gekugelt,1,0,1,0.04,50,50,0.00826,1.9,0.93
Hitchhiker's,1,0,1,0.04,50,50,0.00826,1.9,0.93
Krawallmachern,1,1,1,0.04,50,50,0.00826,1.9,0.93
Javal,1,0,1,0.04,50,50,0.00826,1.9,0.93
Autoklau,1,1,1,0.04,50,50,0.00826,1.9,0.93
Milchtrinken,1,1,1,0.04,50,50,0.00826,1.9,0.93
Streberhaft,1,1,1,0.04,0,50,0.00826,1.9,0.93
pedantischem,1,1,1,0.04,50,50,0.00826,1.9,0.93
Staatsgefängnisse,1,1,1,0.04,50,50,0.00826,1.9,0.93
Wetterstrahl,1,1,1,0.04,50,50,0.00826,1.9,0.93
Verkaufskunst,1,1,1,0.04,50,50,0.00826,1.9,0.93
knapsen,1,0,1,0.04,50,50,0.00826,1.9,0.93
Amateurin,1,1,1,0.04,50,50,0.00826,1.9,0.93
niederknallen,1,1,1,0.04,42,50,0.00826,1.9,0.93
gibe,1,0,1,0.04,42,50,0.00826,1.9,0.93
stelte,1,0,1,0.04,21,50,0.00826,1.9,0.93
Betriebnahme,1,0,1,0.04,35,49,0.0081,1.9,0.92
Subin,1,0,1,0.04,49,49,0.0081,1.9,0.92
Konsumterrors,1,1,1,0.04,49,49,0.0081,1.9,0.92
riesenhaftem,1,1,1,0.04,49,49,0.0081,1.9,0.92
Fallst,1,0,1,0.04,16,49,0.0081,1.9,0.92
Rackrent,1,0,1,0.04,49,49,0.0081,1.9,0.92
unforced,1,0,1,0.04,49,49,0.0081,1.9,0.92
immergrünes,1,1,1,0.04,43,49,0.0081,1.9,0.92
aufgerüsteter,1,1,1,0.04,49,49,0.0081,1.9,0.92
aufhalf,1,1,1,0.04,49,49,0.0081,1.9,0.92
Probeklausuren,1,1,1,0.04,49,49,0.0081,1.9,0.92
Notverpflegung,1,1,1,0.04,49,49,0.0081,1.9,0.92
autoverkäufers,1,0,1,0.04,0,49,0.0081,1.9,0.92
Delmonico,1,0,1,0.04,49,49,0.0081,1.9,0.92
Medizinbücher,1,1,1,0.04,49,49,0.0081,1.9,0.92
Versklave,1,1,1,0.04,0,49,0.0081,1.9,0.92
Hauptdach,1,1,1,0.04,49,49,0.0081,1.9,0.92
hochqualitativ,1,1,1,0.04,49,49,0.0081,1.9,0.92
Bedienungspult,1,1,1,0.04,49,49,0.0081,1.9,0.92
umringelt,1,0,1,0.04,49,49,0.0081,1.9,0.92
erfogt,1,0,1,0.04,49,49,0.0081,1.9,0.92
Luxusmodell,1,1,1,0.04,49,49,0.0081,1.9,0.92
Stuffy,1,0,1,0.04,0,49,0.0081,1.9,0.92
Metallarbeit,1,1,1,0.04,49,49,0.0081,1.9,0.92
Zahnspuren,1,1,1,0.04,49,49,0.0081,1.9,0.92
Hochzeitsgeschenken,1,1,1,0.04,49,49,0.0081,1.9,0.92
Shamisen,1,0,1,0.04,49,49,0.0081,1.9,0.92
uneventful,1,0,1,0.04,49,49,0.0081,1.9,0.92
enstprechende,1,0,1,0.04,49,49,0.0081,1.9,0.92
nachschickt,1,1,1,0.04,49,49,0.0081,1.9,0.92
Bootsrennen,1,1,1,0.04,49,49,0.0081,1.9,0.92
Achterbahnfahren,1,1,1,0.04,49,49,0.0081,1.9,0.92
hinfällst,1,1,1,0.04,49,49,0.0081,1.9,0.92
Reparationspflicht,1,0,1,0.04,49,49,0.0081,1.9,0.92
mEq,1,0,1,0.04,49,49,0.0081,1.9,0.92
Fangzeit,1,1,1,0.04,49,49,0.0081,1.9,0.92
wölfisches,1,0,1,0.04,35,49,0.0081,1.9,0.92
Oiso,1,0,1,0.04,22,49,0.0081,1.9,0.92
Ölexperten,1,1,1,0.04,44,49,0.0081,1.9,0.92
Raffinierteres,1,0,1,0.04,0,49,0.0081,1.9,0.92
Prudhommes,1,0,1,0.04,43,49,0.0081,1.9,0.92
Fakultätsversammlung,1,0,1,0.04,49,49,0.0081,1.9,0.92
Überschallflugzeugen,1,1,1,0.04,49,49,0.0081,1.9,0.92
Verkehrsgeräuschen,1,1,1,0.04,49,49,0.0081,1.9,0.92
angespülte,1,1,1,0.04,49,49,0.0081,1.9,0.92
Eisbeuteln,1,1,1,0.04,49,49,0.0081,1.9,0.92
Bettlerkönig,1,1,1,0.04,49,49,0.0081,1.9,0.92
glitscht,1,0,1,0.04,49,49,0.0081,1.9,0.92
bestraffen,1,0,1,0.04,49,49,0.0081,1.9,0.92
Kriegschauplatz,1,1,1,0.04,49,49,0.0081,1.9,0.92
Gesichtsstruktur,1,1,1,0.04,49,49,0.0081,1.9,0.92
geachtetste,1,1,1,0.04,49,49,0.0081,1.9,0.92
Verdrängungskünstler,1,0,1,0.04,49,49,0.0081,1.9,0.92
verherrlichter,1,1,1,0.04,49,49,0.0081,1.9,0.92
könnnte,1,0,1,0.04,49,49,0.0081,1.9,0.92
antwortetet,1,1,1,0.04,49,49,0.0081,1.9,0.92
mögend,1,1,1,0.04,49,49,0.0081,1.9,0.92
Glasteller,1,1,1,0.04,49,49,0.0081,1.9,0.92
scheltet,1,1,1,0.04,35,49,0.0081,1.9,0.92
Außersten,1,0,1,0.04,27,49,0.0081,1.9,0.92
Wirklickeit,1,0,1,0.04,49,49,0.0081,1.9,0.92
prévenir,1,0,1,0.04,49,49,0.0081,1.9,0.92
lsaacs,1,0,1,0.04,49,49,0.0081,1.9,0.92
ersehnst,1,1,1,0.04,49,49,0.0081,1.9,0.92
Abluftschächte,1,1,1,0.04,49,49,0.0081,1.9,0.92
Personalschwierigkeiten,1,1,1,0.04,49,49,0.0081,1.9,0.92
aufschlitzten,1,1,1,0.04,49,49,0.0081,1.9,0.92
Amüsiermeile,1,0,1,0.04,49,49,0.0081,1.9,0.92
erfülltesten,1,0,1,0.04,49,49,0.0081,1.9,0.92
friedvolleren,1,0,1,0.04,49,49,0.0081,1.9,0.92
Seilstücke,1,1,1,0.04,49,49,0.0081,1.9,0.92
Backtag,1,1,1,0.04,49,49,0.0081,1.9,0.92
Ncin,1,0,1,0.04,22,49,0.0081,1.9,0.92
Großmeisterin,1,1,1,0.04,49,49,0.0081,1.9,0.92
nachhallten,1,1,1,0.04,49,49,0.0081,1.9,0.92
Schwulenorganisationen,1,1,1,0.04,49,49,0.0081,1.9,0.92
Fieslinge,1,1,1,0.04,49,49,0.0081,1.9,0.92
formschönes,1,1,1,0.04,37,49,0.0081,1.9,0.92
Mischraum,1,1,1,0.04,49,49,0.0081,1.9,0.92
Höhlengang,1,1,1,0.04,49,49,0.0081,1.9,0.92
Polizeikrankenhaus,1,1,1,0.04,49,49,0.0081,1.9,0.92
Leibkoch,1,1,1,0.04,49,49,0.0081,1.9,0.92
lichtdurchlässiger,1,1,1,0.04,49,49,0.0081,1.9,0.92
Inspektionsverfahren,1,0,1,0.04,49,49,0.0081,1.9,0.92
Schneideisen,1,1,1,0.04,49,49,0.0081,1.9,0.92
Pfandschein,1,1,1,0.04,49,49,0.0081,1.9,0.92
Wildwasserfahrt,1,1,1,0.04,49,49,0.0081,1.9,0.92
blode,1,0,1,0.04,36,49,0.0081,1.9,0.92
Zusammehang,1,0,1,0.04,49,49,0.0081,1.9,0.92
Waffenpotential,1,1,1,0.04,49,49,0.0081,1.9,0.92
Geldtaschen,1,1,1,0.04,49,49,0.0081,1.9,0.92
ampu,1,0,1,0.04,11,49,0.0081,1.9,0.92
verlöschendes,1,1,1,0.04,49,49,0.0081,1.9,0.92
supertollen,1,1,1,0.04,49,49,0.0081,1.9,0.92
Mittagsschlafs,1,1,1,0.04,49,49,0.0081,1.9,0.92
zusammenhatte,1,1,1,0.04,49,49,0.0081,1.9,0.92
Wüstengürtel,1,1,1,0.04,49,49,0.0081,1.9,0.92
Eröffnungsbild,1,0,1,0.04,49,49,0.0081,1.9,0.92
ausgezackt,1,0,1,0.04,49,49,0.0081,1.9,0.92
mirabilius,1,0,1,0.04,49,49,0.0081,1.9,0.92
unwissendem,1,1,1,0.04,36,49,0.0081,1.9,0.92
Schiele's,1,1,1,0.04,49,49,0.0081,1.9,0.92
Boxverein,1,1,1,0.04,49,49,0.0081,1.9,0.92
schlabber,1,1,1,0.04,0,49,0.0081,1.9,0.92
Dominanztheorie,1,1,1,0.04,49,49,0.0081,1.9,0.92
Oxytocins,1,0,1,0.04,49,49,0.0081,1.9,0.92
plattdrücken,1,1,1,0.04,43,49,0.0081,1.9,0.92
weggetaucht,1,1,1,0.04,49,49,0.0081,1.9,0.92
Kantinenpersonal,1,1,1,0.04,49,49,0.0081,1.9,0.92
Entlangstreichen,1,1,1,0.04,17,49,0.0081,1.9,0.92
Kinderwerkstatt,1,1,1,0.04,49,49,0.0081,1.9,0.92
Garners,1,0,1,0.04,49,49,0.0081,1.9,0.92
MangeInde,1,0,1,0.04,49,49,0.0081,1.9,0.92
Fluchtszene,1,1,1,0.04,49,49,0.0081,1.9,0.92
Arzts,1,0,1,0.04,49,49,0.0081,1.9,0.92
morgiges,1,1,1,0.04,49,49,0.0081,1.9,0.92
Nachzählungen,1,1,1,0.04,49,49,0.0081,1.9,0.92
Fortpflanzungsakt,1,0,1,0.04,49,49,0.0081,1.9,0.92
Currin,1,0,1,0.04,49,49,0.0081,1.9,0.92
Todeskammern,1,1,1,0.04,49,49,0.0081,1.9,0.92
Erwerbskraft,1,1,1,0.04,49,49,0.0081,1.9,0.92
Haarballen,1,1,1,0.04,49,49,0.0081,1.9,0.92
umzuknicken,1,0,1,0.04,49,49,0.0081,1.9,0.92
grippekrank,1,0,1,0.04,49,49,0.0081,1.9,0.92
Empfangszeremonie,1,1,1,0.04,49,49,0.0081,1.9,0.92
Karussels,1,0,1,0.04,49,49,0.0081,1.9,0.92
Starterfeld,1,1,1,0.04,49,49,0.0081,1.9,0.92
Flügelbewegungen,1,1,1,0.04,49,49,0.0081,1.9,0.92
undan,1,0,1,0.04,49,49,0.0081,1.9,0.92
Butow,1,0,1,0.04,49,49,0.0081,1.9,0.92
Logierbesuch,1,0,1,0.04,49,49,0.0081,1.9,0.92
Javor,1,0,1,0.04,49,49,0.0081,1.9,0.92
Globalisierungsopfer,1,0,1,0.04,49,49,0.0081,1.9,0.92
Fotonegative,1,1,1,0.04,49,49,0.0081,1.9,0.92
Kafiristan,1,0,1,0.04,49,49,0.0081,1.9,0.92
fortgeschlichen,1,1,1,0.04,49,49,0.0081,1.9,0.92
vernaschte,1,1,1,0.04,49,49,0.0081,1.9,0.92
Faustfeuerwaffe,1,0,1,0.04,49,49,0.0081,1.9,0.92
prophezeihte,1,0,1,0.04,49,49,0.0081,1.9,0.92
Werkstattschiff,1,1,1,0.04,49,49,0.0081,1.9,0.92
wiedas,1,1,1,0.04,49,49,0.0081,1.9,0.92
zurücksehe,1,1,1,0.04,49,49,0.0081,1.9,0.92
Zabaione,1,0,1,0.04,49,49,0.0081,1.9,0.92
Tanzkursus,1,1,1,0.04,49,49,0.0081,1.9,0.92
Winzerei,1,0,1,0.04,49,49,0.0081,1.9,0.92
Kosmetikkoffer,1,1,1,0.04,49,49,0.0081,1.9,0.92
scharwenzelt,1,0,1,0.04,49,49,0.0081,1.9,0.92
Riesenaufgebot,1,1,1,0.04,49,49,0.0081,1.9,0.92
Lieblingsheiligen,1,1,1,0.04,49,49,0.0081,1.9,0.92
Suárez,1,0,1,0.04,49,49,0.0081,1.9,0.92
Dampfleitung,1,1,1,0.04,49,49,0.0081,1.9,0.92
Vernichtungswelle,1,0,1,0.04,49,49,0.0081,1.9,0.92
lasst's,1,1,1,0.04,28,49,0.0081,1.9,0.92
Dussart,1,0,1,0.04,49,49,0.0081,1.9,0.92
Verlobtem,1,1,1,0.04,49,49,0.0081,1.9,0.92
Profitjäger,1,1,1,0.04,49,49,0.0081,1.9,0.92
meistbefahrenen,1,1,1,0.04,49,49,0.0081,1.9,0.92
Giftinjektion,1,1,1,0.04,49,49,0.0081,1.9,0.92
steppte,1,1,1,0.04,49,49,0.0081,1.9,0.92
Mize,1,0,1,0.04,32,49,0.0081,1.9,0.92
einschmuggelte,1,1,1,0.04,49,49,0.0081,1.9,0.92
Haifischflosse,1,1,1,0.04,49,49,0.0081,1.9,0.92
Geisterbild,1,1,1,0.04,49,49,0.0081,1.9,0.92
obon,1,0,1,0.04,25,49,0.0081,1.9,0.92
Katzennahrung,1,1,1,0.04,49,49,0.0081,1.9,0.92
Heimatsort,1,0,1,0.04,49,49,0.0081,1.9,0.92
Löschmannschaft,1,0,1,0.04,49,49,0.0081,1.9,0.92
motze,1,1,1,0.04,26,49,0.0081,1.9,0.92
Schinkenröllchen,1,0,1,0.04,49,49,0.0081,1.9,0.92
bodenständigeren,1,0,1,0.04,49,49,0.0081,1.9,0.92
Intelligenzförderung,1,1,1,0.04,49,49,0.0081,1.9,0.92
klaustrophobischer,1,0,1,0.04,49,49,0.0081,1.9,0.92
durchstöbere,1,1,1,0.04,49,49,0.0081,1.9,0.92
Elektronikgeschäft,1,1,1,0.04,49,49,0.0081,1.9,0.92
Arrête,1,0,1,0.04,0,49,0.0081,1.9,0.92
verhandlungswillig,1,0,1,0.04,49,49,0.0081,1.9,0.92
Charakterschwein,1,1,1,0.04,49,49,0.0081,1.9,0.92
Kapuzenmänner,1,1,1,0.04,49,49,0.0081,1.9,0.92
zerris,1,0,1,0.04,32,49,0.0081,1.9,0.92
Stöckchens,1,0,1,0.04,49,49,0.0081,1.9,0.92
gravitierte,1,0,1,0.04,49,49,0.0081,1.9,0.92
einfahre,1,1,1,0.04,49,49,0.0081,1.9,0.92
Militäreskorte,1,1,1,0.04,49,49,0.0081,1.9,0.92
dermit,1,1,1,0.04,49,49,0.0081,1.9,0.92
Schokoladeriegel,1,1,1,0.04,49,49,0.0081,1.9,0.92
durchkämen,1,1,1,0.04,49,49,0.0081,1.9,0.92
Esfandiari,1,0,1,0.04,49,49,0.0081,1.9,0.92
Gefühlslandschaft,1,1,1,0.04,49,49,0.0081,1.9,0.92
Kletterrose,1,1,1,0.04,49,49,0.0081,1.9,0.92
Spaceman,1,0,1,0.04,49,49,0.0081,1.9,0.92
Sträuche,1,0,1,0.04,47,49,0.0081,1.9,0.92
ervon,1,0,1,0.04,42,49,0.0081,1.9,0.92
Jemma,1,0,1,0.04,49,49,0.0081,1.9,0.92
Gebirgspfad,1,0,1,0.04,49,49,0.0081,1.9,0.92
Monsune,1,0,1,0.04,49,49,0.0081,1.9,0.92
Prunkgewänder,1,1,1,0.04,49,49,0.0081,1.9,0.92
Charaktergröße,1,1,1,0.04,49,49,0.0081,1.9,0.92
entgegenkommendem,1,1,1,0.04,49,49,0.0081,1.9,0.92
Rußspuren,1,1,1,0.04,49,49,0.0081,1.9,0.92
Antiserums,1,1,1,0.04,49,49,0.0081,1.9,0.92
Zeitunterschieds,1,1,1,0.04,49,49,0.0081,1.9,0.92
Fregene,1,0,1,0.04,49,49,0.0081,1.9,0.92
Schokopudding,1,0,1,0.04,49,49,0.0081,1.9,0.92
nebens,1,0,1,0.04,26,49,0.0081,1.9,0.92
Feindesgebiet,1,1,1,0.04,49,49,0.0081,1.9,0.92
ausschwitzt,1,1,1,0.04,49,49,0.0081,1.9,0.92
Lauros,1,0,1,0.04,30,49,0.0081,1.9,0.92
spielfreudig,1,1,1,0.04,49,49,0.0081,1.9,0.92
ITAG,1,0,1,0.04,49,49,0.0081,1.9,0.92
Gepäckanhänger,1,1,1,0.04,49,49,0.0081,1.9,0.92
Würstchenstand,1,1,1,0.04,49,49,0.0081,1.9,0.92
hingedacht,1,1,1,0.04,49,49,0.0081,1.9,0.92
Vitamintablette,1,1,1,0.04,49,49,0.0081,1.9,0.92
nichtvorhandener,1,1,1,0.04,49,49,0.0081,1.9,0.92
Gehorch,1,0,1,0.04,21,49,0.0081,1.9,0.92
Fischblut,1,1,1,0.04,49,49,0.0081,1.9,0.92
Togal,1,0,1,0.04,49,49,0.0081,1.9,0.92
hochzutragen,1,1,1,0.04,49,49,0.0081,1.9,0.92
anbellte,1,1,1,0.04,49,49,0.0081,1.9,0.92
Arsizio,1,0,1,0.04,49,49,0.0081,1.9,0.92
gelechzt,1,0,1,0.04,48,48,0.00793,1.9,0.91
Ein's,1,1,1,0.04,7,48,0.00793,1.9,0.91
markanteres,1,1,1,0.04,48,48,0.00793,1.9,0.91
kurzfassen,1,1,1,0.04,48,48,0.00793,1.9,0.91
Biberschwanz,1,1,1,0.04,48,48,0.00793,1.9,0.91
Blütenhonig,1,1,1,0.04,48,48,0.00793,1.9,0.91
Meegeren,1,0,1,0.04,48,48,0.00793,1.9,0.91
Ätolien,1,0,1,0.04,48,48,0.00793,1.9,0.91
erschütten,1,0,1,0.04,48,48,0.00793,1.9,0.91
abschrubben,1,0,1,0.04,48,48,0.00793,1.9,0.91
Dahinscheidens,1,1,1,0.04,48,48,0.00793,1.9,0.91
Eisenwerte,1,1,1,0.04,48,48,0.00793,1.9,0.91
tückischste,1,1,1,0.04,48,48,0.00793,1.9,0.91
Heimanlage,1,1,1,0.04,48,48,0.00793,1.9,0.91
Kraftfahrzeugschein,1,1,1,0.04,48,48,0.00793,1.9,0.91
mitrennen,1,1,1,0.04,48,48,0.00793,1.9,0.91
notenmäßig,1,0,1,0.04,48,48,0.00793,1.9,0.91
Lampengeschäft,1,1,1,0.04,48,48,0.00793,1.9,0.91
Ausgeherlaubnis,1,0,1,0.04,48,48,0.00793,1.9,0.91
quasselten,1,0,1,0.04,48,48,0.00793,1.9,0.91
Crests,1,0,1,0.04,19,48,0.00793,1.9,0.91
Willenskampf,1,1,1,0.04,48,48,0.00793,1.9,0.91
Schicksalsnacht,1,1,1,0.04,48,48,0.00793,1.9,0.91
Grandchamp,1,0,1,0.04,48,48,0.00793,1.9,0.91
deien,1,0,1,0.04,48,48,0.00793,1.9,0.91
herauszerren,1,1,1,0.04,40,48,0.00793,1.9,0.91
gibberish,1,0,1,0.04,48,48,0.00793,1.9,0.91
Pferdedung,1,1,1,0.04,48,48,0.00793,1.9,0.91
wiedererlange,1,1,1,0.04,48,48,0.00793,1.9,0.91
Kunstfehlerprozesse,1,0,1,0.04,48,48,0.00793,1.9,0.91
Takahashis,1,0,1,0.04,48,48,0.00793,1.9,0.91
vorbeirauschten,1,1,1,0.04,48,48,0.00793,1.9,0.91
unidentifizierter,1,1,1,0.04,48,48,0.00793,1.9,0.91
entzückendste,1,1,1,0.04,43,48,0.00793,1.9,0.91
Frauenportrait,1,1,1,0.04,48,48,0.00793,1.9,0.91
Grundgeschichte,1,1,1,0.04,48,48,0.00793,1.9,0.91
Virusmenge,1,1,1,0.04,48,48,0.00793,1.9,0.91
Condé,1,0,1,0.04,48,48,0.00793,1.9,0.91
Beschmutzer,1,0,1,0.04,48,48,0.00793,1.9,0.91
Umgeh,1,0,1,0.04,8,48,0.00793,1.9,0.91
Strus,1,0,1,0.04,48,48,0.00793,1.9,0.91
entschlüsselndes,1,1,1,0.04,48,48,0.00793,1.9,0.91
Papierschnitt,1,1,1,0.04,48,48,0.00793,1.9,0.91
hinaufwachsen,1,1,1,0.04,43,48,0.00793,1.9,0.91
Giorgia,1,0,1,0.04,48,48,0.00793,1.9,0.91
Geschnarche,1,0,1,0.04,48,48,0.00793,1.9,0.91
Marinedivision,1,1,1,0.04,48,48,0.00793,1.9,0.91
Zugkontrolle,1,1,1,0.04,48,48,0.00793,1.9,0.91
zurückhängen,1,1,1,0.04,37,48,0.00793,1.9,0.91
Reiskleie,1,1,1,0.04,48,48,0.00793,1.9,0.91
Routineoperation,1,1,1,0.04,48,48,0.00793,1.9,0.91
Wegbefördert,1,1,1,0.04,0,48,0.00793,1.9,0.91
interstellares,1,0,1,0.04,48,48,0.00793,1.9,0.91
peelen,1,0,1,0.04,0,48,0.00793,1.9,0.91
überstülpten,1,1,1,0.04,48,48,0.00793,1.9,0.91
Kohlenlieferung,1,1,1,0.04,48,48,0.00793,1.9,0.91
Milchglasfenster,1,1,1,0.04,48,48,0.00793,1.9,0.91
Spitzenjob,1,1,1,0.04,48,48,0.00793,1.9,0.91
Brendans,1,0,1,0.04,48,48,0.00793,1.9,0.91
stromerzeugende,1,0,1,0.04,48,48,0.00793,1.9,0.91
Tellerwaschen,1,1,1,0.04,48,48,0.00793,1.9,0.91
blufften,1,1,1,0.04,48,48,0.00793,1.9,0.91
Wolfsbarsch,1,1,1,0.04,48,48,0.00793,1.9,0.91
Saalbeleuchtung,1,1,1,0.04,48,48,0.00793,1.9,0.91
Dauerwerbung,1,1,1,0.04,48,48,0.00793,1.9,0.91
Angriffsserie,1,1,1,0.04,48,48,0.00793,1.9,0.91
klassich,1,0,1,0.04,48,48,0.00793,1.9,0.91
Zauberstück,1,1,1,0.04,48,48,0.00793,1.9,0.91
Briefkampagnen,1,1,1,0.04,48,48,0.00793,1.9,0.91
abdominus,1,0,1,0.04,48,48,0.00793,1.9,0.91
Palmenblatt,1,1,1,0.04,48,48,0.00793,1.9,0.91
herumstolziert,1,0,1,0.04,48,48,0.00793,1.9,0.91
Ziehharmonikas,1,1,1,0.04,48,48,0.00793,1.9,0.91
Militärausbilder,1,1,1,0.04,48,48,0.00793,1.9,0.91
anpinkeln,1,0,1,0.04,48,48,0.00793,1.9,0.91
Anschlussklemme,1,1,1,0.04,48,48,0.00793,1.9,0.91
turtelt,1,1,1,0.04,48,48,0.00793,1.9,0.91
Privatveranstaltung,1,1,1,0.04,48,48,0.00793,1.9,0.91
Aktienfond,1,1,1,0.04,48,48,0.00793,1.9,0.91
Kasuya,1,0,1,0.04,48,48,0.00793,1.9,0.91
Seun,1,0,1,0.04,15,48,0.00793,1.9,0.91
Lungenkraft,1,1,1,0.04,48,48,0.00793,1.9,0.91
Freiheitsstraße,1,0,1,0.04,48,48,0.00793,1.9,0.91
hochschnellt,1,1,1,0.04,48,48,0.00793,1.9,0.91
Hellstrom,1,1,1,0.04,48,48,0.00793,1.9,0.91
Flugzeugrumpfes,1,1,1,0.04,48,48,0.00793,1.9,0.91
Knoblauchsauce,1,1,1,0.04,48,48,0.00793,1.9,0.91
tisi,1,0,1,0.04,16,48,0.00793,1.9,0.91
selbsterklärter,1,1,1,0.04,48,48,0.00793,1.9,0.91
zweifelslos,1,0,1,0.04,48,48,0.00793,1.9,0.91
Futer,1,0,1,0.04,13,48,0.00793,1.9,0.91
zimmere,1,1,1,0.04,36,48,0.00793,1.9,0.91
Sprichwor,1,0,1,0.04,48,48,0.00793,1.9,0.91
absurderen,1,1,1,0.04,48,48,0.00793,1.9,0.91
Chodynka,1,0,1,0.04,48,48,0.00793,1.9,0.91
Einfahrender,1,1,1,0.04,0,48,0.00793,1.9,0.91
Rückflugtickets,1,1,1,0.04,48,48,0.00793,1.9,0.91
erschaf,1,0,1,0.04,28,48,0.00793,1.9,0.91
Mondlandefähre,1,0,1,0.04,48,48,0.00793,1.9,0.91
Flussbarsch,1,1,1,0.04,48,48,0.00793,1.9,0.91
Soldatenchor,1,1,1,0.04,48,48,0.00793,1.9,0.91
unattraktivste,1,1,1,0.04,48,48,0.00793,1.9,0.91
dahinzutreiben,1,0,1,0.04,48,48,0.00793,1.9,0.91
rumstanden,1,0,1,0.04,48,48,0.00793,1.9,0.91
Elektrikerin,1,1,1,0.04,48,48,0.00793,1.9,0.91
Ursprungsseite,1,1,1,0.04,48,48,0.00793,1.9,0.91
Geschopf,1,0,1,0.04,48,48,0.00793,1.9,0.91
Verhaltensstudie,1,1,1,0.04,48,48,0.00793,1.9,0.91
herumgetanzt,1,1,1,0.04,48,48,0.00793,1.9,0.91
Sitation,1,0,1,0.04,38,48,0.00793,1.9,0.91
DiPalma,1,0,1,0.04,48,48,0.00793,1.9,0.91
ähr,1,0,1,0.04,42,48,0.00793,1.9,0.91
Milchbars,1,1,1,0.04,48,48,0.00793,1.9,0.91
Murrieta,1,0,1,0.04,48,48,0.00793,1.9,0.91
Montagsauto,1,1,1,0.04,48,48,0.00793,1.9,0.91
skelettartig,1,0,1,0.04,48,48,0.00793,1.9,0.91
Skiausrüstungen,1,1,1,0.04,48,48,0.00793,1.9,0.91
bückst,1,1,1,0.04,48,48,0.00793,1.9,0.91
DlENST,1,0,1,0.04,48,48,0.00793,1.9,0.91
Nachhilfelehrern,1,1,1,0.04,48,48,0.00793,1.9,0.91
Wahlschwindel,1,1,1,0.04,48,48,0.00793,1.9,0.91
opernhafter,1,0,1,0.04,48,48,0.00793,1.9,0.91
Okuyama,1,0,1,0.04,48,48,0.00793,1.9,0.91
Milosovic,1,0,1,0.04,48,48,0.00793,1.9,0.91
Butterbrötchen,1,1,1,0.04,48,48,0.00793,1.9,0.91
Episkopalisten,1,0,1,0.04,48,48,0.00793,1.9,0.91
flieBt,1,0,1,0.04,48,48,0.00793,1.9,0.91
Schlosstreppe,1,1,1,0.04,48,48,0.00793,1.9,0.91
geig,1,0,1,0.04,21,48,0.00793,1.9,0.91
zuzufächeln,1,0,1,0.04,48,48,0.00793,1.9,0.91
Nachlassrichter,1,1,1,0.04,48,48,0.00793,1.9,0.91
karmesinrote,1,1,1,0.04,48,48,0.00793,1.9,0.91
Postwagens,1,1,1,0.04,48,48,0.00793,1.9,0.91
Würstchenverkäufer,1,1,1,0.04,48,48,0.00793,1.9,0.91
dieZeit,1,1,1,0.04,48,48,0.00793,1.9,0.91
Kommunikationsblockade,1,0,1,0.04,48,48,0.00793,1.9,0.91
Gesundheitskrise,1,1,1,0.04,48,48,0.00793,1.9,0.91
Überpüfung,1,0,1,0.04,48,48,0.00793,1.9,0.91
Brotwagen,1,1,1,0.04,48,48,0.00793,1.9,0.91
Araberhengst,1,1,1,0.04,48,48,0.00793,1.9,0.91
Pinocchios,1,1,1,0.04,48,48,0.00793,1.9,0.91
hochnimmt,1,1,1,0.04,48,48,0.00793,1.9,0.91
buhten,1,1,1,0.04,48,48,0.00793,1.9,0.91
Emsigste,1,1,1,0.04,3,48,0.00793,1.9,0.91
Militärdiensts,1,1,1,0.04,48,48,0.00793,1.9,0.91
nervenschwach,1,1,1,0.04,48,48,0.00793,1.9,0.91
totschlage,1,1,1,0.04,30,48,0.00793,1.9,0.91
getünchter,1,1,1,0.04,48,48,0.00793,1.9,0.91
